OnCatchSheet,OnSummarySheet,Date,years,yearday,months,Site.Name,Unique.Name,Nursery,Grid.Reference,Longitude,Latitude,X.coord,Y.coord,Use_row,Sampling,Year0class,Year0AverageFL,TaggingClassO,Year1class,Year1AverageFL,TaggingClass1,Year2class,Year2AverageFL,TaggingClass2,Year3class,Year3AverageFL,TaggingClass3,Year4class,Year4AverageFL,TaggingClass4,Air.Temp,Wind.Direction,Cloud.Condition,Precipitation,Water.Temp,Salinity,Turbidity,Surface,AverageDepth,GearCode,GearType,Net.m,Deep.m,Mesh.mm,CatchMethod,HaulRun,StartTime,EndTime,Duration(Mins),HWTime_1,HWTime_2,LWTime,LWTime_2,HW_1,HW_2,LW,LW_2,NetheldTime,AreaNetted,NetTechnique
1,1,2014/09/15,2014,258,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,735,7.8,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21,E,6/8,Dry,21,NA,NA,NA,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,NA,NA,NA,,,,,,,,,NA,2000,Hauled
1,1,2014/09/16,2014,259,9,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,4,6.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,E,8/8,Dry,17,0,0.68,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1555,1705,66,1046,,1739,,4.4,,1.7,,60,NA,Net held
1,1,2014/09/21,2014,264,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,735,7.8,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21,E,2/8,Dry,21,0,0,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1436,1450,14,,1536,1049,,,4.8,1.4,,NA,2000,Hauled
1,1,2014/09/26,2014,269,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,1,10.8,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19,W,3/8,Dry,19,0,0.7,calm,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1800,1812,12,,1930,1342,,,5.1,0.8,,NA,900,Hauled
1,1,2014/10/12,2014,285,10,13 Ruan Creek,Ruan Creek,Fal,SW866404,-4.9931499,50.225012,186600,40400,1,1,81,8.1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,12,Calm,8/8,Dry,14,0,1,calm,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1250,1429,83,821,2939,1506,,5.2,5,0.6,,49,NA,Net held
1,1,2015/06/21,2015,172,6,13 Ruan Creek,Entrance Ruan Creek,Fal,SW854404,-5.0099489,50.224578,185400,40400,1,1,0,NA,0,78,10,0,0,NA,0,0,NA,0,0,NA,0,23,W,7/8,Dry,20,0.385,0.53,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1350,1505,69,903,,1541,,4.8,,1.1,,37,NA,Net held
1,1,2015/06/28,2015,179,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,446,11,0,0,NA,0,0,NA,0,0,NA,0,18,SW,8/8,Dry,19,0.399,0.5,rippled,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1345,1400,15,,1519,918,,,4.4,1.5,,NA,2000,Hauled
1,1,2015/07/01,2015,182,7,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,10,12,0,0,NA,0,0,NA,0,0,NA,0,21,SW,6/8,Dry,21.5,0.424,0.63,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1635,1650,15,,1738,1153,,,5,0.8,,NA,900,Hauled
1,1,2015/08/02,2015,214,8,21 Merthen,Merthen,Helford,SW723258,-5.1845821,50.088576,172300,25800,1,1,138,5.3,0,2,13,0,0,NA,0,0,NA,0,0,NA,0,18,SW,3/8,Dry,14,0,0.5,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1220,1508,149,723,1940,1402,,5.2,5.5,0.3,,NA,NA,Net held
1,1,2015/08/11,2015,223,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,95,4.3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,W,7/8,Dry,19,0.2,0.4,rippled,0.4,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1400,1447,47,,1603,1012,,,4.5,1.4,,NA,2000,Hauled
1,1,2015/08/15,2015,227,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,127,5.6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,Calm,2/8,Dry,19,0.44,0.53,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1713,1720,7,,1847,1321,,,5.1,0.7,,NA,900,Hauled
1,1,2015/08/31,2015,243,8,21 Merthen,Merthen,Helford,SW723258,-5.1845821,50.088576,172300,25800,1,1,187,5.3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,NW,7/8,Dry,17,0.64,0.36,rippled,0.4,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1110,1229,72,705,1923,1347,,5.4,5.7,0.1,,37,NA,Net held
1,1,2015/09/05,2015,248,9,13 Ruan Creek,Entrance Ruan Creek,Fal,SW854404,-5.0099489,50.224578,185400,40400,1,1,26,6.2,0,15,14,0,0,NA,0,0,NA,0,0,NA,0,16.5,W,8/8,Dry,17,0.427,0.76,rippled,0.4,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1535,1713,83,1041,2309,1720,,4.6,4.4,1.3,,50,NA,Net held
1,1,2015/09/09,2015,252,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,17,5.9,0,5,12,0,0,NA,0,0,NA,0,0,NA,0,18,E,1/8,Dry,21,0.348,0.5,wavelets,0.45,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1400,1440,40,,1545,958,,,4.5,1.6,,NA,2000,Hauled
1,1,2015/09/12,2015,255,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,27,5.6,0,1,17,0,0,NA,0,0,NA,0,0,NA,0,16,W,7/8,Dry,18,2.12,0.76,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1625,1632,7,,1747,1219,,,5.1,0.8,,NA,900,Hauled
1,1,2015/09/19,2015,262,9,13 Ruan Creek,Entrance Ruan Creek,Fal,SW854404,-5.0099489,50.224578,185400,40400,1,1,38,6.6,0,1,12,0,0,NA,0,0,NA,0,0,NA,0,18,W,7/8,Dry,17,0.42,1,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1351,1643,151,908,2114,1534,,4.7,4.6,1.3,,69,NA,Net held
1,1,2015/09/29,2015,272,9,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW847406,-5.0198617,50.226120,184700,40600,1,1,46,6.3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19,E,2/8,Dry,17,0.144,0.45,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1400,1452,52,643,1903,1328,,5.5,5.7,0,,25,NA,Net held
1,1,2016/05/08,2016,129,5,2 Merthen,Merthen,Helford,SW723258,-5.1845821,50.088576,172300,25800,1,1,0,NA,0,16,9,0,4,15.8,0,0,NA,0,0,NA,0,15,E,7/8,Dry,17,0.462,0.34,rippled,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1155,1520,195,706,1926,1349,,5.4,5.4,0,,84,NA,Net held
0,1,2016/05/18,2016,139,5,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,9,8,0,0,NA,0,0,NA,0,0,NA,0,14,NW,8/8,Dry,18,0.35,0.6,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1434,1512,38,,1615,1026,,,4.5,1.1,,NA,2000,Hauled
1,1,2016/05/22,2016,143,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,20,8,0,0,NA,0,0,NA,0,0,NA,0,16,NW,5/8,Dry,19,0.428,0.7,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1722,1725,3,,1847,1257,,,4.9,0.8,,NA,900,Hauled
1,1,2016/06/18,2016,170,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,13,8,0,1,14.4,0,0,NA,0,0,NA,0,18,NW,3/8,Dry,24,0.42,0,calm,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1500,1557,57,,1705,1108,,,4.7,1.1,,36,600,Net held
1,1,2016/06/25,2016,177,6,13 Ruan Creek,Ruan Creek,Fal,SW867405,-4.9918062,50.225947,186700,40500,1,1,0,NA,0,8,10,0,20,16,0,0,NA,0,0,NA,0,17,W,7/8,Dry,19.5,0.4,0,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,9,1310,1714,242,914,,1541,,4.7,,1,,72,NA,Net held
1,1,2016/07/04,2016,186,7,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,58,3,0,13,11,0,1,13.6,0,0,NA,0,0,NA,0,20,W,8/8,Dry,20,0.438,0.6,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1625,1635,10,,1808,1232,,,5.2,0.5,,NA,900,Hauled
1,1,2016/08/03,2016,216,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,2578,5.4,0,0,NA,0,2,21,0,0,NA,0,0,NA,0,18,W,7/8,Dry,22,0.41,0.7,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1659,1705,6,,1838,1309,,,5.2,0.5,,NA,900,Hauled
1,1,2016/08/18,2016,231,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,582,5.5,0,4,12,0,0,NA,0,0,NA,0,0,NA,0,21,SW,7/8,Dry,22,0.375,1,rippled,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1548,1612,24,,1811,1231,,,5.3,0.7,,24,NA,Net held
1,1,2016/08/25,2016,238,8,13 Ruan Creek,Ruan Creek,Fal,SW867405,-4.9918062,50.225947,186700,40500,1,1,0,NA,0,21,13,0,25,18.5,0,0,NA,0,0,NA,0,20,W,8/8,Dry,20.5,0.39,1,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1445,1720,141,1106,2337,1737,,4.5,4.4,1.3,,78,700,Net held
1,0,2016/08/31,2016,244,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,3,6.9,0,2,15,0,0,NA,0,0,NA,0,0,NA,0,20,NW,2/8,Dry,21,0.37,1,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1625,NA,NA,,1738,1207,,,5.1,0.7,,NA,900,Hauled
1,0,2016/09/16,2016,260,9,3 Gorrangorras Creek,Gorrangorras Creek,Fal,SW793345,-5.0919104,50.169348,179300,34500,0,1,290,7.8,0,0,NA,0,2,25,0,0,NA,0,0,NA,0,0,NW,4/8,Dry,NA,NA,NA,NA,NA,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1400,1415,15,,1748,1211,,,5.4,0.6,,15,NA,Net held
1,1,2017/04/27,2017,117,4,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,4,11,0,1,17.4,0,0,NA,0,0,NA,0,0,N,8/8,Dry,13,0,0.7,rippled,1,KNN,Knotless Nylon Net,30,1.2,10,Beach Seine,1,1720,1727,7,,1857,1317,,,5.3,0.1,,NA,900,Hauled
1,1,2017/05/07,2017,127,5,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,62,8,0,0,NA,0,0,NA,0,0,NA,0,17,S,5/8,Dry,15,0.67,0.3,rippled,0.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1420,1500,40,,1612,1029,,,4.5,0.9,,NA,2000,Hauled
1,1,2017/05/11,2017,131,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,14,11,0,0,NA,0,0,NA,0,0,NA,0,15,S,8/8,Rain,14,13.226,0.9,rippled,0.9,KNN,Knotless Nylon Net,30,1.2,10,Beach Seine,1,1700,1710,10,,1842,1309,,,5,0.6,,NA,850,Hauled
0,1,2017/05/14,2017,134,5,13 Ruan Creek,Ruan Creek,Fal,SW867405,-4.9918062,50.225947,186700,40500,1,1,0,NA,0,62,8.3,0,0,NA,0,0,NA,0,0,NA,0,16,SW,5/8,Dry,15,0,1.2,rippled,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1420,1500,40,807,,1428,,4.7,,1,,72,NA,Net held
1,1,2017/05/30,2017,150,5,13 Ruan Creek,Ruan Creek,Fal,SW867405,-4.9918062,50.225947,186700,40500,1,1,0,NA,0,12,10,0,0,NA,0,0,NA,0,0,NA,0,17,SW,8/8,Dry,17,0,0.68,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1320,1550,138,930,,1600,,4.8,,0.7,,45,NA,Net held
1,1,2017/06/11,2017,162,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,2820,11,0,0,NA,0,0,NA,0,0,NA,0,17,W,0/8,Dry,19.5,0,0.64,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1802,1812,10,,1929,1342,,,4.9,0.9,,NA,900,Hauled
1,1,2017/06/21,2017,172,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,64,10,0,0,NA,0,0,NA,0,0,NA,0,22,W,0/8,Dry,22,0,0.6,rippled,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1320,1405,45,,1538,947,,,4.8,1,,40,NA,Net held
1,1,2017/08/06,2017,218,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,237,6.8,0,79,14,0,0,NA,0,0,NA,0,0,NA,0,18,SW,8/8,Dry,19,0,0.66,rippled,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1638,1650,12,,1736,1140,,,4.9,1.1,,NA,900,Hauled
1,1,2017/08/12,2017,224,8,13 Ruan Creek,Ruan Creek,Fal,SW867405,-4.9918062,50.225947,186700,40500,1,1,35,6.3,0,43,15,0,1,22.5,Yellow,0,NA,0,0,NA,0,18,W,7/8,Dry,19,0,1,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Wading pulling,9,1240,1637,214,856,2108,1525,,4.8,5,0.8,,72,NA,Net held
1,1,2017/08/19,2017,231,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,172,6.3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,W,5/8,Dry,19,0,0.7,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1401,1424,23,,1615,1025,,,4.9,1.2,,16,NA,Net held
1,1,2017/08/23,2017,235,8,2 Merthen,Merthen,Helford,SW723258,-5.1845821,50.088576,172300,25800,1,1,527,7.9,0,11,15,0,0,NA,0,0,NA,0,0,NA,0,17,W,8/8,Dry,20,0.0287,0.3,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1158,1518,192,709,1924,1355,,5.2,5.5,0.2,,25,NA,Net held
1,0,2018/05/28,2018,148,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,6,12,0,0,NA,0,0,NA,0,0,NA,0,24,S,2/8,Dry,24,0,0,NA,NA,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1620,1730,66,,1732,1159,,,4.9,0.6,,NA,900,Hauled
